#name,id,kpi7_avg,kpi7_max
,8161,31 ,46 
,8162,31 ,51 
,8163,32 ,49 
,8164,33 ,44 
,8165,33 ,40 
,8166,33 ,52 
,8167,35 ,52 
,8168,33 ,40 
,8169,33 ,52 
,8170,35 ,52 
,8171,33 ,40 
,8172,33 ,52 
,8173,35 ,52 
,8174,33 ,40 
,8175,33 ,52 
,8176,35 ,52 
,8177,32 ,44 
,8178,32 ,45 
,8179,31 ,46 
,8180,31 ,51 
,8181,32 ,49 
,8182,33 ,44 
,8183,33 ,40 
,8184,33 ,52 
,8185,35 ,52 
,8186,33 ,40 
,8187,33 ,52 
,8188,35 ,52 
,8189,33 ,40 
,8190,33 ,52 
,8191,35 ,52 
,8192,33 ,40 
,8193,33 ,52 
,8194,35 ,52 
,8195,32 ,44 
,8196,32 ,45 
,8197,31 ,46 
,8198,31 ,51 
,8199,32 ,49 
,8200,33 ,44 
,8201,33 ,40 
,8202,33 ,52 
,8203,35 ,52 
,8204,33 ,40 
,8205,33 ,52 
,8206,35 ,52 
,8207,33 ,40 
,8208,33 ,52 
,8209,35 ,52 
,8210,33 ,40 
,8211,33 ,52 
,8212,35 ,52 
,8213,29 ,38 
,8214,29 ,41 
,8215,30 ,39 
,8216,29 ,42 
,8217,30 ,50 
,8218,28 ,34 
,8219,29 ,39 
,8220,29 ,37 
,8221,28 ,35 
,8222,30 ,40 
,8223,29 ,39 
,8224,30 ,37 
,8225,29 ,39 
,8226,29 ,37 
,8227,30 ,48 
,8228,30 ,40 
,8229,30 ,37 
,8230,30 ,37 
,8231,29 ,34 
,8232,29 ,36 
,8233,30 ,41 
,8234,30 ,38 
,8235,32 ,47 
,8236,30 ,39 
,8237,31 ,40 
,8238,29 ,42 
,8239,29 ,41 
,8240,30 ,39 
,8241,29 ,40 
,8242,30 ,50 
,8243,28 ,34 
,8244,29 ,39 
,8245,29 ,37 
,8246,28 ,35 
,8247,30 ,40 
,8248,29 ,39 
,8249,30 ,37 
,8250,29 ,39 
,8251,30 ,45 
,8252,30 ,48 
,8253,30 ,40 
,8254,30 ,37 
,8255,30 ,40 
,8256,30 ,38 
,8257,29 ,37 
,8258,30 ,39 
,8259,30 ,41 
,8260,31 ,45 
,8261,32 ,47 
,8262,31 ,39 
,8263,29 ,42 
,8264,29 ,41 
,8265,30 ,39 
,8266,29 ,40 
,8267,30 ,50 
,8268,28 ,34 
,8269,29 ,39 
,8270,29 ,37 
,8271,28 ,35 
,8272,30 ,40 
,8273,29 ,39 
,8274,30 ,37 
,8275,29 ,39 
,8276,30 ,45 
,8277,30 ,48 
,8278,30 ,40 
,8279,30 ,37 
,8280,30 ,40 
,8281,30 ,38 
,8282,29 ,37 
,8283,30 ,39 
,8284,30 ,41 
,8285,31 ,45 
,8286,32 ,47 
,8287,31 ,39 
,8288,31 ,43 
,8289,31 ,38 
,8290,29 ,37 
,8291,29 ,41 
,8292,29 ,38 
,8293,31 ,43 
,8294,31 ,38 
,8295,29 ,49 
,8296,30 ,40 
,8297,29 ,36 
,8298,30 ,40 
,8299,30 ,46 
,8300,29 ,36 
,8301,29 ,37 
,8302,28 ,41 
,8303,28 ,40 
,8304,28 ,37 
,8305,29 ,36 
,8306,29 ,35 
,8307,29 ,38 
,8308,29 ,39 
,8309,28 ,36 
,8310,29 ,44 
,8311,30 ,41 
,8312,29 ,40 
,8313,29 ,42 
,8314,29 ,37 
,8315,29 ,44 
,8316,29 ,37 
,8317,29 ,44 
,8318,29 ,48 
,8319,29 ,37 
,8320,29 ,36 
,8321,30 ,48 
,8322,30 ,40 
,8323,29 ,40 
,8324,30 ,37 
,8325,34 ,55 
,8326,32 ,47 
,8327,32 ,41 
,8328,32 ,44 
,8329,33 ,48 
,8330,33 ,40 
,8331,33 ,52 
,8332,35 ,52 
,8333,35 ,49 
,8334,34 ,55 
,8335,29 ,42 
,8336,29 ,41 
,8337,30 ,39 
,8338,29 ,40 
,8339,30 ,50 
,8340,28 ,34 
,8341,29 ,39 
,8342,29 ,37 
,8343,28 ,35 
,8344,30 ,40 
,8345,29 ,39 
,8346,30 ,37 
,8347,29 ,39 
,8348,30 ,45 
,8349,30 ,48 
,8350,30 ,40 
,8351,30 ,37 
,8352,30 ,40 
,8353,30 ,38 
,8354,29 ,37 
,8355,30 ,39 
,8356,30 ,41 
,8357,31 ,45 
,8358,32 ,47 
,8359,31 ,39 
,8360,29 ,42 
,8361,29 ,41 
,8362,30 ,39 
,8363,29 ,40 
,8364,30 ,50 
,8365,28 ,34 
,8366,29 ,39 
,8367,29 ,37 
,8368,28 ,35 
,8369,30 ,40 
,8370,29 ,39 
,8371,30 ,37 
,8372,29 ,39 
,8373,30 ,45 
,8374,30 ,48 
,8375,30 ,40 
,8376,30 ,37 
,8377,30 ,40 
,8378,30 ,38 
,8379,29 ,37 
,8380,30 ,39 
,8381,30 ,41 
,8382,31 ,45 
,8383,32 ,47 
,8384,31 ,39 
,8385,32 ,44 
,8386,32 ,45 
,8387,31 ,46 
,8388,31 ,51 
,8389,32 ,49 
,8390,33 ,44 
,8391,33 ,40 
,8392,33 ,52 
,8393,35 ,52 
,8394,33 ,40 
,8395,33 ,52 
,8396,35 ,52 
,8397,33 ,40 
,8398,33 ,52 
,8399,35 ,52 
,8400,33 ,40 
,8401,33 ,52 
,8402,35 ,52 
,8403,29 ,37 
,8404,29 ,41 
,8405,29 ,38 
,8406,31 ,43 
,8407,31 ,38 
,8408,29 ,37 
,8409,29 ,41 
,8410,29 ,38 
,8411,31 ,43 
,8412,31 ,38 
,8413,29 ,49 
,8414,30 ,40 
,8415,29 ,36 
,8416,30 ,40 
,8417,30 ,46 
,8418,29 ,36 
,8419,29 ,37 
,8420,28 ,41 
,8421,28 ,40 
,8422,28 ,37 
,8423,29 ,36 
,8424,29 ,35 
,8425,29 ,38 
,8426,29 ,39 
,8427,28 ,36 
,8428,29 ,44 
,8429,30 ,41 
,8430,29 ,40 
,8431,29 ,42 
,8432,29 ,37 
,8433,29 ,44 
,8434,29 ,37 
,8435,29 ,44 
,8436,29 ,48 
,8437,29 ,37 
,8438,29 ,36 
,8439,30 ,48 
,8440,30 ,40 
,8441,29 ,40 
,8442,30 ,37 
,8443,34 ,55 
,8444,32 ,47 
,8445,32 ,41 
,8446,32 ,44 
,8447,33 ,48 
,8448,33 ,40 
,8449,33 ,52 
,8450,35 ,52 
,8451,35 ,49 
,8452,34 ,55 
,8453,32 ,44 
,8454,32 ,45 
,8455,31 ,46 
,8456,31 ,51 
,8457,32 ,49 
,8458,33 ,44 
,8459,33 ,40 
,8460,33 ,52 
,8461,35 ,52 
,8462,33 ,40 
,8463,33 ,52 
,8464,35 ,52 
,8465,33 ,40 
,8466,33 ,52 
,8467,35 ,52 
,8468,33 ,40 
,8469,33 ,52 
,8470,35 ,52 
,8471,29 ,37 
,8472,29 ,41 
,8473,29 ,38 
,8474,31 ,43 
,8475,31 ,38 
,8476,29 ,37 
,8477,29 ,41 
,8478,29 ,38 
,8479,31 ,43 
,8480,31 ,38 
,8481,29 ,49 
,8482,30 ,40 
,8483,29 ,36 
,8484,30 ,40 
,8485,30 ,46 
,8486,29 ,36 
,8487,29 ,37 
,8488,28 ,41 
,8489,28 ,40 
,8490,28 ,37 
,8491,29 ,36 
,8492,29 ,35 
,8493,29 ,38 
,8494,29 ,39 
,8495,28 ,36 
,8496,29 ,44 
,8497,30 ,41 
,8498,29 ,40 
,8499,29 ,42 
,8500,29 ,37 
,8501,29 ,44 
,8502,29 ,37 
,8503,29 ,44 
,8504,29 ,48 
,8505,29 ,37 
,8506,29 ,36 
,8507,30 ,48 
,8508,30 ,40 
,8509,29 ,40 
,8510,30 ,37 
,8511,34 ,55 
,8512,32 ,47 
,8513,32 ,41 
,8514,32 ,44 
,8515,33 ,48 
,8516,32 ,44 
,8517,32 ,45 
,8518,31 ,46 
,8519,31 ,51 
,8520,32 ,49 
,8521,33 ,44 
,8522,33 ,40 
,8523,33 ,52 
,8524,35 ,52 
,8525,33 ,40 
,8526,33 ,52 
,8527,35 ,52 
,8528,35 ,49 
,8529,34 ,55 
,8530,33 ,40 
,8531,33 ,52 
,8532,35 ,52 
,8533,33 ,40 
,8534,33 ,52 
,8535,35 ,52 
,8536,33 ,40 
,8537,33 ,52 
,8538,35 ,52 
,8539,32 ,44 
,8540,32 ,45 
,8541,31 ,46 
,8542,31 ,51 
,8543,32 ,49 
,8544,33 ,44 
,8545,33 ,40 
,8546,33 ,52 
,8547,35 ,52 
,8548,33 ,40 
,8549,33 ,52 
,8550,35 ,52 
,8551,33 ,40 
,8552,33 ,52 
,8553,35 ,52 
,8554,33 ,40 
,8555,33 ,52 
,8556,35 ,52 
,8557,29 ,37 
,8558,29 ,41 
,8559,29 ,38 
,8560,31 ,43 
,8561,31 ,38 
,8562,29 ,37 
,8563,29 ,41 
,8564,29 ,38 
,8565,31 ,43 
,8566,31 ,38 
,8567,29 ,49 
,8568,30 ,40 
,8569,29 ,36 
,8570,30 ,40 
,8571,30 ,46 
,8572,29 ,36 
,8573,29 ,37 
,8574,28 ,41 
,8575,28 ,40 
,8576,28 ,37 
,8577,29 ,36 
,8578,29 ,35 
,8579,29 ,38 
,8580,29 ,39 
,8581,28 ,36 
,8582,29 ,44 
,8583,30 ,41 
,8584,29 ,40 
,8585,29 ,42 
,8586,29 ,37 
,8587,29 ,44 
,8588,29 ,37 
,8589,29 ,44 
,8590,29 ,48 
,8591,29 ,37 
,8592,29 ,36 
,8593,30 ,48 
,8594,30 ,40 
,8595,29 ,40 
,8596,30 ,37 
,8597,34 ,55 
,8598,32 ,47 
,8599,32 ,41 
,8600,32 ,44 
,8601,33 ,48 
,8602,33 ,40 
,8603,33 ,52 
,8604,35 ,52 
,8605,35 ,49 
,8606,34 ,55 
,8607,32 ,44 
,8608,32 ,45 
,8609,31 ,46 
,8610,31 ,51 
,8611,32 ,49 
,8612,33 ,44 
,8613,33 ,40 
,8614,33 ,52 
,8615,35 ,52 
,8616,33 ,40 
,8617,33 ,52 
,8618,35 ,52 
,8619,33 ,40 
,8620,33 ,52 
,8621,35 ,52 
,8622,33 ,40 
,8623,33 ,52 
,8624,35 ,52 
,8625,32 ,44 
,8626,32 ,45 
,8627,31 ,46 
,8628,31 ,51 
,8629,32 ,49 
,8630,33 ,44 
,8631,33 ,40 
,8632,33 ,52 
,8633,35 ,52 
,8634,33 ,40 
,8635,33 ,52 
,8636,35 ,52 
,8637,33 ,40 
,8638,33 ,52 
,8639,35 ,52 
,8640,33 ,40 
,8641,33 ,52 
,8642,35 ,52 
,8643,29 ,37 
,8644,29 ,41 
,8645,29 ,38 
,8646,31 ,43 
,8647,31 ,38 
,8648,29 ,37 
,8649,29 ,41 
,8650,29 ,38 
,8651,31 ,43 
,8652,31 ,38 
,8653,29 ,49 
,8654,30 ,40 
,8655,29 ,36 
,8656,30 ,40 
,8657,30 ,46 
,8658,29 ,36 
,8659,29 ,37 
,8660,28 ,41 
,8661,28 ,40 
,8662,28 ,37 
,8663,29 ,36 
,8664,29 ,35 
,8665,29 ,38 
,8666,29 ,39 
,8667,28 ,36 
,8668,29 ,44 
,8669,30 ,41 
,8670,29 ,40 
,8671,29 ,42 
,8672,29 ,37 
,8673,29 ,44 
,8674,29 ,37 
,8675,29 ,44 
,8676,29 ,48 
,8677,29 ,37 
,8678,29 ,36 
,8679,30 ,48 
,8680,30 ,40 
,8681,29 ,40 
,8682,30 ,37 
,8683,34 ,55 
,8684,32 ,47 
,8685,32 ,41 
,8686,32 ,44 
,8687,33 ,48 
,8688,33 ,40 
,8689,33 ,52 
,8690,35 ,52 
,8691,35 ,49 
,8692,34 ,55 
,8693,29 ,37 
,8694,29 ,41 
,8695,29 ,38 
,8696,31 ,43 
,8697,31 ,38 
,8698,29 ,37 
,8699,29 ,41 
,8700,29 ,38 
,8701,31 ,43 
,8702,31 ,38 
,8703,29 ,49 
,8704,30 ,40 
,8705,29 ,36 
,8706,30 ,40 
,8707,30 ,46 
,8708,29 ,36 
,8709,29 ,37 
,8710,28 ,41 
,8711,28 ,40 
,8712,28 ,37 
,8713,29 ,36 
,8714,29 ,35 
,8715,29 ,38 
,8716,29 ,39 
,8717,28 ,36 
,8718,29 ,44 
,8719,30 ,41 
,8720,29 ,40 
,8721,29 ,42 
,8722,29 ,37 
,8723,29 ,44 
,8724,29 ,37 
,8725,29 ,44 
,8726,29 ,48 
,8727,29 ,37 
,8728,29 ,36 
,8729,30 ,48 
,8730,30 ,40 
,8731,29 ,40 
,8732,30 ,37 
,8733,34 ,55 
,8734,32 ,47 
,8735,32 ,41 
,8736,32 ,44 
,8737,33 ,48 
,8738,33 ,40 
,8739,33 ,52 
,8740,35 ,52 
,8741,35 ,49 
,8742,34 ,55 
,8743,29 ,37 
,8744,29 ,41 
,8745,29 ,38 
,8746,31 ,43 
,8747,31 ,38 
,8748,29 ,37 
,8749,29 ,41 
,8750,29 ,38 
,8751,31 ,43 
,8752,31 ,38 
,8753,29 ,49 
,8754,30 ,40 
,8755,29 ,36 
,8756,30 ,40 
,8757,30 ,46 
,8758,29 ,36 
,8759,29 ,37 
,8760,28 ,41 
,8761,28 ,40 
,8762,28 ,37 
,8763,29 ,36 
,8764,29 ,35 
,8765,29 ,38 
,8766,29 ,39 
,8767,28 ,36 
,8768,29 ,44 
,8769,30 ,41 
,8770,29 ,40 
,8771,29 ,42 
,8772,29 ,37 
,8773,29 ,44 
,8774,29 ,37 
,8775,29 ,44 
,8776,29 ,48 
,8777,29 ,37 
,8778,29 ,36 
,8779,30 ,48 
,8780,30 ,40 
,8781,29 ,40 
,8782,30 ,37 
,8783,34 ,55 
,8784,32 ,47 
,8785,32 ,41 
,8786,32 ,44 
,8787,33 ,48 
,8788,33 ,40 
,8789,33 ,52 
,8790,35 ,52 
,8791,35 ,49 
,8792,34 ,55 
,8793,29 ,37 
,8794,29 ,41 
,8795,29 ,38 
,8796,31 ,43 
,8797,31 ,38 
,8798,29 ,37 
,8799,29 ,41 
,8800,29 ,38 
,8801,31 ,43 
,8802,31 ,38 
,8803,29 ,49 
,8804,30 ,40 
,8805,29 ,36 
,8806,30 ,40 
,8807,30 ,46 
,8808,29 ,36 
,8809,29 ,37 
,8810,28 ,41 
,8811,28 ,40 
,8812,28 ,37 
,8813,29 ,36 
,8814,29 ,35 
,8815,29 ,38 
,8816,29 ,39 
,8817,28 ,36 
,8818,29 ,44 
,8819,30 ,41 
,8820,29 ,40 
,8821,29 ,42 
,8822,29 ,37 
,8823,29 ,44 
,8824,29 ,37 
,8825,29 ,44 
,8826,29 ,48 
,8827,29 ,37 
,8828,29 ,36 
,8829,30 ,48 
,8830,30 ,40 
,8831,29 ,40 
,8832,30 ,37 
,8833,34 ,55 
,8834,32 ,47 
,8835,32 ,41 
,8836,32 ,44 
,8837,33 ,48 
,8838,33 ,40 
,8839,33 ,52 
,8840,35 ,52 
,8841,35 ,49 
,8842,34 ,55 
,8843,29 ,37 
,8844,29 ,41 
,8845,29 ,38 
,8846,31 ,43 
,8847,31 ,38 
,8848,29 ,37 
,8849,29 ,41 
,8850,29 ,38 
,8851,31 ,43 
,8852,31 ,38 
,8853,29 ,49 
,8854,30 ,40 
,8855,29 ,36 
,8856,30 ,40 
,8857,30 ,46 
,8858,29 ,36 
,8859,29 ,37 
,8860,28 ,41 
,8861,28 ,40 
,8862,28 ,37 
,8863,29 ,36 
,8864,29 ,35 
,8865,29 ,38 
,8866,29 ,39 
,8867,28 ,36 
,8868,29 ,44 
,8869,30 ,41 
,8870,29 ,40 
,8871,29 ,42 
,8872,29 ,37 
,8873,29 ,44 
,8874,29 ,37 
,8875,29 ,44 
,8876,29 ,48 
,8877,29 ,37 
,8878,29 ,36 
,8879,30 ,48 
,8880,30 ,40 
,8881,29 ,40 
,8882,30 ,37 
,8883,34 ,55 
,8884,32 ,47 
,8885,32 ,41 
,8886,32 ,44 
,8887,33 ,48 
,8888,33 ,40 
,8889,33 ,52 
,8890,35 ,52 
,8891,35 ,49 
,8892,34 ,55 
,8893,29 ,37 
,8894,29 ,41 
,8895,29 ,38 
,8896,31 ,43 
,8897,31 ,38 
,8898,29 ,37 
,8899,29 ,41 
,8900,29 ,38 
,8901,31 ,43 
,8902,31 ,38 
,8903,29 ,49 
,8904,30 ,40 
,8905,29 ,36 
,8906,30 ,40 
,8907,30 ,46 
,8908,29 ,36 
,8909,29 ,37 
,8910,28 ,41 
,8911,28 ,40 
,8912,28 ,37 
,8913,29 ,36 
,8914,29 ,35 
,8915,29 ,38 
,8916,29 ,39 
,8917,28 ,36 
,8918,29 ,44 
,8919,30 ,41 
,8920,29 ,40 
,8921,29 ,42 
,8922,29 ,37 
,8923,29 ,44 
,8924,29 ,37 
,8925,29 ,44 
,8926,29 ,48 
,8927,29 ,37 
,8928,29 ,36 
,8929,30 ,48 
,8930,30 ,40 
,8931,29 ,40 
,8932,30 ,37 
,8933,34 ,55 
,8934,32 ,47 
,8935,32 ,41 
,8936,32 ,44 
,8937,33 ,48 
,8938,33 ,40 
,8939,33 ,52 
,8940,35 ,52 
,8941,35 ,49 
,8942,34 ,55 
,8943,29 ,37 
,8944,29 ,41 
,8945,29 ,38 
,8946,31 ,43 
,8947,31 ,38 
,8948,29 ,37 
,8949,29 ,41 
,8950,29 ,38 
,8951,31 ,43 
,8952,31 ,38 
,8953,29 ,49 
,8954,30 ,40 
,8955,29 ,36 
,8956,30 ,40 
,8957,30 ,46 
,8958,29 ,36 
,8959,29 ,37 
,8960,28 ,41 
,8961,28 ,40 
,8962,28 ,37 
,8963,29 ,36 
,8964,29 ,35 
,8965,29 ,38 
,8966,29 ,39 
,8967,28 ,36 
,8968,29 ,44 
,8969,30 ,41 
,8970,29 ,40 
,8971,29 ,42 
,8972,29 ,37 
,8973,29 ,44 
,8974,29 ,37 
,8975,29 ,44 
,8976,29 ,48 
,8977,29 ,37 
,8978,29 ,36 
,8979,30 ,48 
,8980,30 ,40 
,8981,29 ,40 
,8982,30 ,37 
,8983,34 ,55 
,8984,32 ,47 
,8985,32 ,41 
,8986,32 ,44 
,8987,33 ,48 
,8988,33 ,40 
,8989,33 ,52 
,8990,35 ,52 
,8991,35 ,49 
,8992,34 ,55 
,8993,29 ,37 
,8994,29 ,41 
,8995,29 ,38 
,8996,31 ,43 
,8997,31 ,38 
,8998,29 ,37 
,8999,29 ,41 
,9000,29 ,38 
,9001,31 ,43 
,9002,31 ,38 
,9003,29 ,49 
,9004,30 ,40 
,9005,29 ,36 
,9006,30 ,40 
,9007,30 ,46 
,9008,29 ,36 
,9009,29 ,37 
,9010,28 ,41 
,9011,28 ,40 
,9012,28 ,37 
,9013,29 ,36 
,9014,29 ,35 
,9015,29 ,38 
,9016,29 ,39 
,9017,28 ,36 
,9018,29 ,44 
,9019,30 ,41 
,9020,29 ,40 
,9021,29 ,42 
,9022,29 ,37 
,9023,29 ,44 
,9024,29 ,37 
,9025,29 ,44 
,9026,29 ,48 
,9027,29 ,37 
,9028,29 ,36 
,9029,30 ,48 
,9030,30 ,40 
,9031,29 ,40 
,9032,30 ,37 
,9033,34 ,55 
,9034,32 ,47 
,9035,32 ,41 
,9036,32 ,44 
,9037,33 ,48 
,9038,33 ,40 
,9039,33 ,52 
,9040,35 ,52 
,9041,35 ,49 
,9042,34 ,55 
,9043,29 ,37 
,9044,29 ,41 
,9045,29 ,38 
,9046,31 ,43 
,9047,31 ,38 
,9048,29 ,37 
,9049,29 ,41 
,9050,29 ,38 
,9051,31 ,43 
,9052,31 ,38 
,9053,29 ,49 
,9054,30 ,40 
,9055,29 ,36 
,9056,30 ,40 
,9057,30 ,46 
,9058,29 ,36 
,9059,29 ,37 
,9060,28 ,41 
,9061,28 ,40 
,9062,28 ,37 
,9063,29 ,36 
,9064,29 ,35 
,9065,29 ,38 
,9066,29 ,39 
,9067,28 ,36 
,9068,29 ,44 
,9069,30 ,41 
,9070,29 ,40 
,9071,29 ,42 
,9072,29 ,37 
,9073,29 ,44 
,9074,29 ,37 
,9075,29 ,44 
,9076,29 ,48 
,9077,29 ,37 
,9078,29 ,36 
,9079,30 ,48 
,9080,30 ,40 
,9081,29 ,40 
,9082,30 ,37 
,9083,34 ,55 
,9084,32 ,47 
,9085,32 ,41 
,9086,32 ,44 
,9087,33 ,48 
,9088,33 ,40 
,9089,33 ,52 
,9090,35 ,52 
,9091,35 ,49 
,9092,34 ,55 
,9093,29 ,37 
,9094,29 ,41 
,9095,29 ,38 
,9096,31 ,43 
,9097,31 ,38 
,9098,29 ,37 
,9099,29 ,41 
,9100,29 ,38 
,9101,31 ,43 
,9102,31 ,38 
,9103,29 ,49 
,9104,30 ,40 
,9105,29 ,36 
,9106,30 ,40 
,9107,30 ,46 
,9108,29 ,36 
,9109,29 ,37 
,9110,28 ,41 
,9111,28 ,40 
,9112,28 ,37 
,9113,29 ,36 
,9114,29 ,35 
,9115,29 ,38 
,9116,29 ,39 
,9117,28 ,36 
,9118,29 ,44 
,9119,30 ,41 
,9120,29 ,40 
,9121,29 ,42 
,9122,29 ,37 
,9123,29 ,44 
,9124,29 ,37 
,9125,29 ,44 
,9126,29 ,48 
,9127,29 ,37 
,9128,29 ,36 
,9129,30 ,48 
,9130,30 ,40 
,9131,29 ,40 
,9132,30 ,37 
,9133,34 ,55 
,9134,32 ,47 
,9135,32 ,41 
,9136,32 ,44 
,9137,33 ,48 
,9138,33 ,40 
,9139,33 ,52 
,9140,35 ,52 
,9141,35 ,49 
,9142,34 ,55 
,9143,29 ,37 
,9144,29 ,41 
,9145,29 ,38 
,9146,31 ,43 
,9147,31 ,38 
,9148,29 ,37 
,9149,29 ,41 
,9150,29 ,38 
,9151,31 ,43 
,9152,31 ,38 
,9153,29 ,49 
,9154,30 ,40 
,9155,29 ,36 
,9156,30 ,40 
,9157,30 ,46 
,9158,29 ,36 
,9159,29 ,37 
,9160,28 ,41 
,9161,28 ,40 
,9162,28 ,37 
,9163,29 ,36 
,9164,29 ,35 
,9165,29 ,38 
,9166,29 ,39 
,9167,28 ,36 
,9168,29 ,44 
,9169,30 ,41 
,9170,29 ,40 
,9171,29 ,42 
,9172,29 ,37 
,9173,29 ,44 
,9174,29 ,37 
,9175,29 ,44 
,9176,29 ,48 
,9177,29 ,37 
,9178,29 ,36 
,9179,30 ,48 
,9180,30 ,40 
,9181,29 ,40 
,9182,30 ,37 
,9183,34 ,55 
,9184,32 ,47 
,9185,32 ,41 
,9186,32 ,44 
,9187,33 ,48 
,9188,33 ,40 
,9189,33 ,52 
,9190,35 ,52 
,9191,35 ,49 
,9192,34 ,55 
,9193,29 ,37 
,9194,29 ,41 
,9195,29 ,38 
,9196,31 ,43 
,9197,31 ,38 
,9198,29 ,37 
,9199,29 ,41 
,9200,29 ,38 
,9201,31 ,43 
,9202,31 ,38 
,9203,29 ,49 
,9204,30 ,40 
,9205,29 ,36 
,9206,30 ,40 
,9207,30 ,46 
,9208,29 ,36 
,9209,29 ,37 
,9210,28 ,41 
,9211,28 ,40 
,9212,28 ,37 
,9213,29 ,36 
,9214,29 ,35 
,9215,29 ,38 
,9216,29 ,39 
,9217,28 ,36 
,9218,29 ,44 
,9219,30 ,41 
,9220,29 ,40 
,9221,29 ,42 
,9222,29 ,37 
,9223,29 ,44 
,9224,29 ,37 
,9225,29 ,44 
,9226,29 ,48 
,9227,29 ,37 
,9228,29 ,36 
,9229,30 ,48 
,9230,30 ,40 
,9231,29 ,40 
,9232,30 ,37 
,9233,34 ,55 
,9234,32 ,47 
,9235,32 ,41 
,9236,32 ,44 
,9237,33 ,48 
,9238,33 ,40 
,9239,33 ,52 
,9240,35 ,52 
,9241,35 ,49 
,9242,34 ,55 
,9243,29 ,37 
,9244,29 ,41 
,9245,29 ,38 
,9246,31 ,43 
,9247,31 ,38 
,9248,29 ,37 
,9249,29 ,41 
,9250,29 ,38 
,9251,31 ,43 
,9252,31 ,38 
,9253,29 ,49 
,9254,30 ,40 
,9255,29 ,36 
,9256,30 ,40 
,9257,30 ,46 
,9258,29 ,36 
,9259,29 ,37 
,9260,28 ,41 
,9261,28 ,40 
,9262,28 ,37 
,9263,29 ,36 
,9264,29 ,35 
,9265,29 ,38 
,9266,29 ,39 
,9267,28 ,36 
,9268,29 ,44 
,9269,30 ,41 
,9270,29 ,40 
,9271,29 ,42 
,9272,29 ,37 
,9273,29 ,44 
,9274,29 ,37 
,9275,29 ,44 
,9276,29 ,48 
,9277,29 ,37 
,9278,29 ,36 
,9279,30 ,48 
,9280,30 ,40 
,9281,29 ,40 
,9282,30 ,37 
,9283,34 ,55 
,9284,32 ,47 
,9285,32 ,41 
,9286,32 ,44 
,9287,33 ,48 
,9288,33 ,40 
,9289,33 ,52 
,9290,35 ,52 
,9291,35 ,49 
,9292,34 ,55 
,9293,29 ,37 
,9294,29 ,41 
,9295,29 ,38 
,9296,31 ,43 
,9297,31 ,38 
,9298,29 ,37 
,9299,29 ,41 
,9300,29 ,38 
,9301,31 ,43 
,9302,31 ,38 
,9303,29 ,49 
,9304,30 ,40 
,9305,29 ,36 
,9306,30 ,40 
,9307,30 ,46 
,9308,29 ,36 
,9309,29 ,37 
,9310,28 ,41 
,9311,28 ,40 
,9312,28 ,37 
,9313,29 ,36 
,9314,29 ,35 
,9315,29 ,38 
,9316,29 ,39 
,9317,28 ,36 
,9318,29 ,44 
,9319,30 ,41 
,9320,29 ,40 
,9321,29 ,42 
,9322,29 ,37 
,9323,29 ,44 
,9324,29 ,37 
,9325,29 ,44 
,9326,29 ,48 
,9327,29 ,37 
,9328,29 ,36 
,9329,30 ,48 
,9330,30 ,40 
,9331,29 ,40 
,9332,30 ,37 
,9333,34 ,55 
,9334,32 ,47 
,9335,32 ,41 
,9336,32 ,44 
,9337,33 ,48 
,9338,33 ,40 
,9339,33 ,52 
,9340,35 ,52 
,9341,35 ,49 
,9342,34 ,55 
,9343,29 ,37 
,9344,29 ,41 
,9345,29 ,38 
,9346,31 ,43 
,9347,31 ,38 
,9348,29 ,37 
,9349,29 ,41 
,9350,29 ,38 
,9351,31 ,43 
,9352,31 ,38 
,9353,29 ,49 
,9354,30 ,40 
,9355,29 ,36 
,9356,30 ,40 
,9357,30 ,46 
,9358,29 ,36 
,9359,29 ,37 
,9360,28 ,41 
,9361,28 ,40 
,9362,28 ,37 
,9363,29 ,36 
,9364,29 ,35 
,9365,29 ,38 
,9366,29 ,39 
,9367,28 ,36 
,9368,29 ,44 
,9369,30 ,41 
,9370,29 ,40 
,9371,29 ,42 
,9372,29 ,37 
,9373,29 ,44 
,9374,29 ,37 
,9375,29 ,44 
,9376,29 ,48 
,9377,29 ,37 
,9378,29 ,36 
,9379,30 ,48 
,9380,30 ,40 
,9381,29 ,40 
,9382,30 ,37 
,9383,34 ,55 
,9384,32 ,47 
,9385,32 ,41 
,9386,32 ,44 
,9387,33 ,48 
,9388,33 ,40 
,9389,33 ,52 
,9390,35 ,52 
,9391,35 ,49 
,9392,34 ,55 
,9393,29 ,37 
,9394,29 ,41 
,9395,29 ,38 
,9396,31 ,43 
,9397,31 ,38 
,9398,29 ,37 
,9399,29 ,41 
,9400,29 ,38 
,9401,31 ,43 
,9402,31 ,38 
,9403,29 ,49 
,9404,30 ,40 
,9405,29 ,36 
,9406,30 ,40 
,9407,30 ,46 
,9408,29 ,36 
,9409,29 ,37 
,9410,28 ,41 
,9411,28 ,40 
,9412,28 ,37 
,9413,29 ,36 
,9414,29 ,35 
,9415,29 ,38 
,9416,29 ,39 
,9417,28 ,36 
,9418,29 ,44 
,9419,30 ,41 
,9420,29 ,40 
,9421,29 ,42 
,9422,29 ,37 
,9423,29 ,44 
,9424,29 ,37 
,9425,29 ,44 
,9426,29 ,48 
,9427,29 ,37 
,9428,29 ,36 
,9429,30 ,48 
,9430,30 ,40 
