#name,id,P12,P13,P14,P15,kpi7_avg,kpi7_max,
,11217,255 ,155 ,44 ,20 ,28 ,36 ,TRUE
,11218,255 ,155 ,55 ,0 ,29 ,44 ,TRUE
,11219,255 ,155 ,55 ,5 ,30 ,41 ,TRUE
,11220,255 ,155 ,55 ,10 ,29 ,40 ,TRUE
,11221,255 ,155 ,55 ,15 ,29 ,42 ,TRUE
,11222,255 ,155 ,55 ,20 ,29 ,37 ,TRUE
,11223,255 ,155 ,66 ,0 ,29 ,44 ,TRUE
,11224,255 ,155 ,66 ,5 ,29 ,37 ,TRUE
,11225,255 ,155 ,66 ,10 ,29 ,44 ,TRUE
,11226,255 ,155 ,66 ,15 ,29 ,48 ,TRUE
,11227,255 ,155 ,66 ,20 ,29 ,37 ,TRUE
,11228,255 ,155 ,77 ,0 ,29 ,36 ,TRUE
,11229,255 ,155 ,77 ,5 ,30 ,48 ,TRUE
,11230,255 ,155 ,77 ,10 ,30 ,40 ,TRUE
,11231,255 ,155 ,77 ,15 ,29 ,40 ,TRUE
,11232,255 ,155 ,77 ,20 ,30 ,37 ,TRUE
,11233,255 ,155 ,88 ,0 ,34 ,55 ,TRUE
,11234,255 ,155 ,88 ,5 ,32 ,47 ,TRUE
,11235,255 ,155 ,88 ,10 ,32 ,41 ,TRUE
,11236,255 ,155 ,88 ,15 ,32 ,44 ,TRUE
,11237,255 ,155 ,88 ,20 ,33 ,48 ,TRUE
,11238,255 ,155 ,100 ,0 ,33 ,40 ,TRUE
,11239,255 ,155 ,100 ,5 ,33 ,52 ,TRUE
,11240,255 ,155 ,100 ,10 ,35 ,52 ,TRUE
,11241,255 ,155 ,100 ,15 ,35 ,49 ,TRUE
,11242,255 ,155 ,100 ,20 ,34 ,55 ,TRUE
,11243,255 ,166 ,0 ,0 ,29 ,37 ,TRUE
,11244,255 ,166 ,0 ,5 ,29 ,41 ,TRUE
,11245,255 ,166 ,0 ,10 ,29 ,38 ,TRUE
,11246,255 ,166 ,0 ,15 ,31 ,43 ,TRUE
,11247,255 ,166 ,0 ,20 ,31 ,38 ,TRUE
,11248,255 ,166 ,11 ,0 ,29 ,37 ,TRUE
,11249,255 ,166 ,11 ,5 ,29 ,41 ,TRUE
,11250,255 ,166 ,11 ,10 ,29 ,38 ,TRUE
,11251,255 ,166 ,11 ,15 ,31 ,43 ,TRUE
,11252,255 ,166 ,11 ,20 ,31 ,38 ,TRUE
,11253,255 ,166 ,22 ,0 ,29 ,49 ,TRUE
,11254,255 ,166 ,22 ,5 ,30 ,40 ,TRUE
,11255,255 ,166 ,22 ,10 ,29 ,36 ,TRUE
,11256,255 ,166 ,22 ,15 ,30 ,40 ,TRUE
,11257,255 ,166 ,22 ,20 ,30 ,46 ,TRUE
,11258,255 ,166 ,33 ,0 ,29 ,36 ,TRUE
,11259,255 ,166 ,33 ,5 ,29 ,37 ,TRUE
,11260,255 ,166 ,33 ,10 ,28 ,41 ,TRUE
,11261,255 ,166 ,33 ,15 ,28 ,40 ,TRUE
,11262,255 ,166 ,33 ,20 ,28 ,37 ,TRUE
,11263,255 ,166 ,44 ,0 ,29 ,36 ,TRUE
,11264,255 ,166 ,44 ,5 ,29 ,35 ,TRUE
,11265,255 ,166 ,44 ,10 ,29 ,38 ,TRUE
,11266,255 ,166 ,44 ,15 ,29 ,39 ,TRUE
,11267,255 ,166 ,44 ,20 ,28 ,36 ,TRUE
,11268,255 ,166 ,55 ,0 ,29 ,44 ,TRUE
,11269,255 ,166 ,55 ,5 ,30 ,41 ,TRUE
,11270,255 ,166 ,55 ,10 ,29 ,40 ,TRUE
,11271,255 ,166 ,55 ,15 ,29 ,42 ,TRUE
,11272,255 ,166 ,55 ,20 ,29 ,37 ,TRUE
,11273,255 ,166 ,66 ,0 ,29 ,44 ,TRUE
,11274,255 ,166 ,66 ,5 ,29 ,37 ,TRUE
,11275,255 ,166 ,66 ,10 ,29 ,44 ,TRUE
,11276,255 ,166 ,66 ,15 ,29 ,48 ,TRUE
,11277,255 ,166 ,66 ,20 ,29 ,37 ,TRUE
,11278,255 ,166 ,77 ,0 ,29 ,36 ,TRUE
,11279,255 ,166 ,77 ,5 ,30 ,48 ,TRUE
,11280,255 ,166 ,77 ,10 ,30 ,40 ,TRUE
,11281,255 ,166 ,77 ,15 ,29 ,40 ,TRUE
,11282,255 ,166 ,77 ,20 ,30 ,37 ,TRUE
,11283,255 ,166 ,88 ,0 ,34 ,55 ,TRUE
,11284,255 ,166 ,88 ,5 ,32 ,47 ,TRUE
,11285,255 ,166 ,88 ,10 ,32 ,41 ,TRUE
,11286,255 ,166 ,88 ,15 ,32 ,44 ,TRUE
,11287,255 ,166 ,88 ,20 ,33 ,48 ,TRUE
,11288,255 ,166 ,100 ,0 ,33 ,40 ,TRUE
,11289,255 ,166 ,100 ,5 ,33 ,52 ,TRUE
,11290,255 ,166 ,100 ,10 ,35 ,52 ,TRUE
,11291,255 ,166 ,100 ,15 ,35 ,49 ,TRUE
,11292,255 ,166 ,100 ,20 ,34 ,55 ,TRUE
,11293,255 ,177 ,0 ,0 ,29 ,37 ,TRUE
,11294,255 ,177 ,0 ,5 ,29 ,41 ,TRUE
,11295,255 ,177 ,0 ,10 ,29 ,38 ,TRUE
,11296,255 ,177 ,0 ,15 ,31 ,43 ,TRUE
,11297,255 ,177 ,0 ,20 ,31 ,38 ,TRUE
,11298,255 ,177 ,11 ,0 ,29 ,37 ,TRUE
,11299,255 ,177 ,11 ,5 ,29 ,41 ,TRUE
,11300,255 ,177 ,11 ,10 ,29 ,38 ,TRUE
,11301,255 ,177 ,11 ,15 ,31 ,43 ,TRUE
,11302,255 ,177 ,11 ,20 ,31 ,38 ,TRUE
,11303,255 ,177 ,22 ,0 ,29 ,49 ,TRUE
,11304,255 ,177 ,22 ,5 ,30 ,40 ,TRUE
,11305,255 ,177 ,22 ,10 ,29 ,36 ,TRUE
,11306,255 ,177 ,22 ,15 ,30 ,40 ,TRUE
,11307,255 ,177 ,22 ,20 ,30 ,46 ,TRUE
,11308,255 ,177 ,33 ,0 ,29 ,36 ,TRUE
,11309,255 ,177 ,33 ,5 ,29 ,37 ,TRUE
,11310,255 ,177 ,33 ,10 ,28 ,41 ,TRUE
,11311,255 ,177 ,33 ,15 ,28 ,40 ,TRUE
,11312,255 ,177 ,33 ,20 ,28 ,37 ,TRUE
,11313,255 ,177 ,44 ,0 ,29 ,36 ,TRUE
,11314,255 ,177 ,44 ,5 ,29 ,35 ,TRUE
,11315,255 ,177 ,44 ,10 ,29 ,38 ,TRUE
,11316,255 ,177 ,44 ,15 ,29 ,39 ,TRUE
,11317,255 ,177 ,44 ,20 ,28 ,36 ,TRUE
,11318,255 ,177 ,55 ,0 ,29 ,44 ,TRUE
,11319,255 ,177 ,55 ,5 ,30 ,41 ,TRUE
,11320,255 ,177 ,55 ,10 ,29 ,40 ,TRUE
,11321,255 ,177 ,55 ,15 ,29 ,42 ,TRUE
,11322,255 ,177 ,55 ,20 ,29 ,37 ,TRUE
,11323,255 ,177 ,66 ,0 ,29 ,44 ,TRUE
,11324,255 ,177 ,66 ,5 ,29 ,37 ,TRUE
,11325,255 ,177 ,66 ,10 ,29 ,44 ,TRUE
,11326,255 ,177 ,66 ,15 ,29 ,48 ,TRUE
,11327,255 ,177 ,66 ,20 ,29 ,37 ,TRUE
,11328,255 ,177 ,77 ,0 ,29 ,36 ,TRUE
,11329,255 ,177 ,77 ,5 ,30 ,48 ,TRUE
,11330,255 ,177 ,77 ,10 ,30 ,40 ,TRUE
,11331,255 ,177 ,77 ,15 ,29 ,40 ,TRUE
,11332,255 ,177 ,77 ,20 ,30 ,37 ,TRUE
,11333,255 ,177 ,88 ,0 ,34 ,55 ,TRUE
,11334,255 ,177 ,88 ,5 ,32 ,47 ,TRUE
,11335,255 ,177 ,88 ,10 ,32 ,41 ,TRUE
,11336,255 ,177 ,88 ,15 ,32 ,44 ,TRUE
,11337,255 ,177 ,88 ,20 ,33 ,48 ,TRUE
,11338,255 ,177 ,100 ,0 ,33 ,40 ,TRUE
,11339,255 ,177 ,100 ,5 ,33 ,52 ,TRUE
,11340,255 ,177 ,100 ,10 ,35 ,52 ,TRUE
,11341,255 ,177 ,100 ,15 ,35 ,49 ,TRUE
,11342,255 ,177 ,100 ,20 ,34 ,55 ,TRUE
,11343,255 ,188 ,0 ,0 ,29 ,37 ,TRUE
,11344,255 ,188 ,0 ,5 ,29 ,41 ,TRUE
,11345,255 ,188 ,0 ,10 ,29 ,38 ,TRUE
,11346,255 ,188 ,0 ,15 ,31 ,43 ,TRUE
,11347,255 ,188 ,0 ,20 ,31 ,38 ,TRUE
,11348,255 ,188 ,11 ,0 ,29 ,37 ,TRUE
,11349,255 ,188 ,11 ,5 ,29 ,41 ,TRUE
,11350,255 ,188 ,11 ,10 ,29 ,38 ,TRUE
,11351,255 ,188 ,11 ,15 ,31 ,43 ,TRUE
,11352,255 ,188 ,11 ,20 ,31 ,38 ,TRUE
,11353,255 ,188 ,22 ,0 ,29 ,49 ,TRUE
,11354,255 ,188 ,22 ,5 ,30 ,40 ,TRUE
,11355,255 ,188 ,22 ,10 ,29 ,36 ,TRUE
,11356,255 ,188 ,22 ,15 ,30 ,40 ,TRUE
,11357,255 ,188 ,22 ,20 ,30 ,46 ,TRUE
,11358,255 ,188 ,33 ,0 ,29 ,36 ,TRUE
,11359,255 ,188 ,33 ,5 ,29 ,37 ,TRUE
,11360,255 ,188 ,33 ,10 ,28 ,41 ,TRUE
,11361,255 ,188 ,33 ,15 ,28 ,40 ,TRUE
,11362,255 ,188 ,33 ,20 ,28 ,37 ,TRUE
,11363,255 ,188 ,44 ,0 ,29 ,36 ,TRUE
,11364,255 ,188 ,44 ,5 ,29 ,35 ,TRUE
,11365,255 ,188 ,44 ,10 ,29 ,38 ,TRUE
,11366,255 ,188 ,44 ,15 ,29 ,39 ,TRUE
,11367,255 ,188 ,44 ,20 ,28 ,36 ,TRUE
,11368,255 ,188 ,55 ,0 ,29 ,44 ,TRUE
,11369,255 ,188 ,55 ,5 ,30 ,41 ,TRUE
,11370,255 ,188 ,55 ,10 ,29 ,40 ,TRUE
,11371,255 ,188 ,55 ,15 ,29 ,42 ,TRUE
,11372,255 ,188 ,55 ,20 ,29 ,37 ,TRUE
,11373,255 ,188 ,66 ,0 ,29 ,44 ,TRUE
,11374,255 ,188 ,66 ,5 ,29 ,37 ,TRUE
,11375,255 ,188 ,66 ,10 ,29 ,44 ,TRUE
,11376,255 ,188 ,66 ,15 ,29 ,48 ,TRUE
,11377,255 ,188 ,66 ,20 ,29 ,37 ,TRUE
,11378,255 ,188 ,77 ,0 ,29 ,36 ,TRUE
,11379,255 ,188 ,77 ,5 ,30 ,48 ,TRUE
,11380,255 ,188 ,77 ,10 ,30 ,40 ,TRUE
,11381,255 ,188 ,77 ,15 ,29 ,40 ,TRUE
,11382,255 ,188 ,77 ,20 ,30 ,37 ,TRUE
,11383,255 ,188 ,88 ,0 ,34 ,55 ,TRUE
,11384,255 ,188 ,88 ,5 ,32 ,47 ,TRUE
,11385,255 ,188 ,88 ,10 ,32 ,41 ,TRUE
,11386,255 ,188 ,88 ,15 ,32 ,44 ,TRUE
,11387,255 ,188 ,88 ,20 ,33 ,48 ,TRUE
,11388,255 ,188 ,100 ,0 ,33 ,40 ,TRUE
,11389,255 ,188 ,100 ,5 ,33 ,52 ,TRUE
,11390,255 ,188 ,100 ,10 ,35 ,52 ,TRUE
,11391,255 ,188 ,100 ,15 ,35 ,49 ,TRUE
,11392,255 ,188 ,100 ,20 ,34 ,55 ,TRUE
,11393,255 ,200 ,0 ,0 ,29 ,37 ,TRUE
,11394,255 ,200 ,0 ,5 ,29 ,41 ,TRUE
,11395,255 ,200 ,0 ,10 ,29 ,38 ,TRUE
,11396,255 ,200 ,0 ,15 ,31 ,43 ,TRUE
,11397,255 ,200 ,0 ,20 ,31 ,38 ,TRUE
,11398,255 ,200 ,11 ,0 ,29 ,37 ,TRUE
,11399,255 ,200 ,11 ,5 ,29 ,41 ,TRUE
,11400,255 ,200 ,11 ,10 ,29 ,38 ,TRUE
,11401,255 ,200 ,11 ,15 ,31 ,43 ,TRUE
,11402,255 ,200 ,11 ,20 ,31 ,38 ,TRUE
,11403,255 ,200 ,22 ,0 ,29 ,49 ,TRUE
,11404,255 ,200 ,22 ,5 ,30 ,40 ,TRUE
,11405,255 ,200 ,22 ,10 ,29 ,36 ,TRUE
,11406,255 ,200 ,22 ,15 ,30 ,40 ,TRUE
,11407,255 ,200 ,22 ,20 ,30 ,46 ,TRUE
,11408,255 ,200 ,33 ,0 ,29 ,36 ,TRUE
,11409,255 ,200 ,33 ,5 ,29 ,37 ,TRUE
,11410,255 ,200 ,33 ,10 ,28 ,41 ,TRUE
,11411,255 ,200 ,33 ,15 ,28 ,40 ,TRUE
,11412,255 ,200 ,33 ,20 ,28 ,37 ,TRUE
,11413,255 ,200 ,44 ,0 ,29 ,36 ,TRUE
,11414,255 ,200 ,44 ,5 ,29 ,35 ,TRUE
,11415,255 ,200 ,44 ,10 ,29 ,38 ,TRUE
,11416,255 ,200 ,44 ,15 ,29 ,39 ,TRUE
,11417,255 ,200 ,44 ,20 ,28 ,36 ,TRUE
,11418,255 ,200 ,55 ,0 ,29 ,44 ,TRUE
,11419,255 ,200 ,55 ,5 ,30 ,41 ,TRUE
,11420,255 ,200 ,55 ,10 ,29 ,40 ,TRUE
,11421,255 ,200 ,55 ,15 ,29 ,42 ,TRUE
,11422,255 ,200 ,55 ,20 ,29 ,37 ,TRUE
,11423,255 ,200 ,66 ,0 ,29 ,44 ,TRUE
,11424,255 ,200 ,66 ,5 ,29 ,37 ,TRUE
,11425,255 ,200 ,66 ,10 ,29 ,44 ,TRUE
,11426,255 ,200 ,66 ,15 ,29 ,48 ,TRUE
,11427,255 ,200 ,66 ,20 ,29 ,37 ,TRUE
,11428,255 ,200 ,77 ,0 ,29 ,36 ,TRUE
,11429,255 ,200 ,77 ,5 ,30 ,48 ,TRUE
,11430,255 ,200 ,77 ,10 ,30 ,40 ,TRUE
,11431,255 ,200 ,77 ,15 ,29 ,40 ,TRUE
,11432,255 ,200 ,77 ,20 ,30 ,37 ,TRUE
,11433,255 ,200 ,88 ,0 ,34 ,55 ,TRUE
,11434,255 ,200 ,88 ,5 ,32 ,47 ,TRUE
,11435,255 ,200 ,88 ,10 ,32 ,41 ,TRUE
,11436,255 ,200 ,88 ,15 ,32 ,44 ,TRUE
,11437,255 ,200 ,88 ,20 ,33 ,48 ,TRUE
,11438,255 ,200 ,100 ,0 ,33 ,40 ,TRUE
,11439,255 ,200 ,100 ,5 ,33 ,52 ,TRUE
,11440,255 ,200 ,100 ,10 ,35 ,52 ,TRUE
,11441,255 ,200 ,100 ,15 ,35 ,49 ,TRUE
,11442,255 ,200 ,100 ,20 ,34 ,55 ,TRUE
,11443,260 ,150 ,60 ,0 ,29 ,42 ,TRUE
,11444,260 ,150 ,60 ,5 ,29 ,41 ,TRUE
,11445,260 ,150 ,60 ,10 ,30 ,39 ,TRUE
,11446,260 ,150 ,60 ,15 ,29 ,40 ,TRUE
,11447,260 ,150 ,60 ,20 ,30 ,50 ,TRUE
,11448,260 ,150 ,70 ,0 ,29 ,39 ,TRUE
,11449,260 ,150 ,70 ,5 ,30 ,37 ,TRUE
,11450,260 ,150 ,70 ,10 ,29 ,39 ,TRUE
,11451,260 ,150 ,70 ,15 ,30 ,45 ,TRUE
,11452,260 ,150 ,70 ,20 ,30 ,48 ,TRUE
,11453,260 ,150 ,80 ,0 ,30 ,39 ,TRUE
,11454,260 ,150 ,80 ,5 ,30 ,41 ,TRUE
,11455,260 ,150 ,80 ,10 ,31 ,45 ,TRUE
,11456,260 ,150 ,80 ,15 ,32 ,47 ,TRUE
,11457,260 ,150 ,80 ,20 ,31 ,39 ,TRUE
,11458,260 ,150 ,90 ,0 ,32 ,44 ,TRUE
,11459,260 ,150 ,90 ,5 ,32 ,45 ,TRUE
,11460,260 ,150 ,90 ,10 ,31 ,46 ,TRUE
,11461,260 ,150 ,90 ,15 ,33 ,49 ,TRUE
,11462,260 ,150 ,90 ,20 ,33 ,48 ,TRUE
,11463,260 ,150 ,100 ,0 ,33 ,40 ,TRUE
,11464,260 ,150 ,100 ,5 ,33 ,52 ,TRUE
,11465,260 ,150 ,100 ,10 ,35 ,52 ,TRUE
,11466,260 ,150 ,100 ,15 ,35 ,49 ,TRUE
,11467,260 ,150 ,100 ,20 ,34 ,55 ,TRUE
,11468,260 ,160 ,60 ,0 ,29 ,42 ,TRUE
,11469,260 ,160 ,60 ,5 ,29 ,41 ,TRUE
,11470,260 ,160 ,60 ,10 ,30 ,39 ,TRUE
,11471,260 ,160 ,60 ,15 ,29 ,40 ,TRUE
,11472,260 ,160 ,60 ,20 ,30 ,50 ,TRUE
,11473,260 ,160 ,70 ,0 ,29 ,39 ,TRUE
,11474,260 ,160 ,70 ,5 ,30 ,37 ,TRUE
,11475,260 ,160 ,70 ,10 ,29 ,39 ,TRUE
,11476,260 ,160 ,70 ,15 ,30 ,45 ,TRUE
,11477,260 ,160 ,70 ,20 ,30 ,48 ,TRUE
,11478,260 ,160 ,80 ,0 ,30 ,39 ,TRUE
,11479,260 ,160 ,80 ,5 ,30 ,41 ,TRUE
,11480,260 ,160 ,80 ,10 ,31 ,45 ,TRUE
,11481,260 ,160 ,80 ,15 ,32 ,47 ,TRUE
,11482,260 ,160 ,80 ,20 ,31 ,39 ,TRUE
,11483,260 ,160 ,90 ,0 ,32 ,44 ,TRUE
,11484,260 ,160 ,90 ,5 ,32 ,45 ,TRUE
,11485,260 ,160 ,90 ,10 ,31 ,46 ,TRUE
,11486,260 ,160 ,90 ,15 ,33 ,49 ,TRUE
,11487,260 ,160 ,90 ,20 ,33 ,48 ,TRUE
,11488,260 ,160 ,100 ,0 ,33 ,40 ,TRUE
,11489,260 ,160 ,100 ,5 ,33 ,52 ,TRUE
,11490,260 ,160 ,100 ,10 ,35 ,52 ,TRUE
,11491,260 ,160 ,100 ,15 ,35 ,49 ,TRUE
,11492,260 ,160 ,100 ,20 ,34 ,55 ,TRUE
,11493,260 ,170 ,60 ,0 ,29 ,42 ,TRUE
,11494,260 ,170 ,60 ,5 ,29 ,41 ,TRUE
,11495,260 ,170 ,60 ,10 ,30 ,39 ,TRUE
,11496,260 ,170 ,60 ,15 ,29 ,40 ,TRUE
,11497,260 ,170 ,60 ,20 ,30 ,50 ,TRUE
,11498,260 ,170 ,70 ,0 ,29 ,39 ,TRUE
,11499,260 ,170 ,70 ,5 ,30 ,37 ,TRUE
,11500,260 ,170 ,70 ,10 ,29 ,39 ,TRUE
,11501,260 ,170 ,70 ,15 ,30 ,45 ,TRUE
,11502,260 ,170 ,70 ,20 ,30 ,48 ,TRUE
,11503,260 ,170 ,80 ,0 ,30 ,39 ,TRUE
,11504,260 ,170 ,80 ,5 ,30 ,41 ,TRUE
,11505,260 ,170 ,80 ,10 ,31 ,45 ,TRUE
,11506,260 ,170 ,80 ,15 ,32 ,47 ,TRUE
,11507,260 ,170 ,80 ,20 ,31 ,39 ,TRUE
,11508,260 ,170 ,90 ,0 ,32 ,44 ,TRUE
,11509,260 ,170 ,90 ,5 ,32 ,45 ,TRUE
,11510,260 ,170 ,90 ,10 ,31 ,46 ,TRUE
,11511,260 ,170 ,90 ,15 ,33 ,49 ,TRUE
,11512,260 ,170 ,90 ,20 ,33 ,48 ,TRUE
,11513,260 ,170 ,100 ,0 ,33 ,40 ,TRUE
,11514,260 ,170 ,100 ,5 ,33 ,52 ,TRUE
,11515,260 ,170 ,100 ,10 ,35 ,52 ,TRUE
,11516,260 ,170 ,100 ,15 ,35 ,49 ,TRUE
,11517,260 ,170 ,100 ,20 ,34 ,55 ,TRUE
,11518,260 ,180 ,60 ,0 ,29 ,42 ,TRUE
,11519,260 ,180 ,60 ,5 ,29 ,41 ,TRUE
,11520,260 ,180 ,60 ,10 ,30 ,39 ,TRUE
,11521,260 ,180 ,60 ,15 ,29 ,40 ,TRUE
,11522,260 ,180 ,60 ,20 ,30 ,50 ,TRUE
,11523,260 ,180 ,70 ,0 ,29 ,39 ,TRUE
,11524,260 ,180 ,70 ,5 ,30 ,37 ,TRUE
,11525,260 ,180 ,70 ,10 ,29 ,39 ,TRUE
,11526,260 ,180 ,70 ,15 ,30 ,45 ,TRUE
,11527,260 ,180 ,70 ,20 ,30 ,48 ,TRUE
,11528,260 ,180 ,80 ,0 ,30 ,39 ,TRUE
,11529,260 ,180 ,80 ,5 ,30 ,41 ,TRUE
,11530,260 ,180 ,80 ,10 ,31 ,45 ,TRUE
,11531,260 ,180 ,80 ,15 ,32 ,47 ,TRUE
,11532,260 ,180 ,80 ,20 ,31 ,39 ,TRUE
,11533,260 ,180 ,90 ,0 ,32 ,44 ,TRUE
,11534,260 ,180 ,90 ,5 ,32 ,45 ,TRUE
,11535,260 ,180 ,90 ,10 ,31 ,46 ,TRUE
,11536,260 ,180 ,90 ,15 ,33 ,49 ,TRUE
,11537,260 ,180 ,90 ,20 ,33 ,48 ,TRUE
,11538,260 ,180 ,100 ,0 ,33 ,40 ,TRUE
,11539,260 ,180 ,100 ,5 ,33 ,52 ,TRUE
,11540,260 ,180 ,100 ,10 ,35 ,52 ,TRUE
,11541,260 ,180 ,100 ,15 ,35 ,49 ,TRUE
,11542,260 ,180 ,100 ,20 ,34 ,55 ,TRUE
,11543,260 ,190 ,60 ,0 ,29 ,42 ,TRUE
,11544,260 ,190 ,60 ,5 ,29 ,41 ,TRUE
,11545,260 ,190 ,60 ,10 ,30 ,39 ,TRUE
,11546,260 ,190 ,60 ,15 ,29 ,40 ,TRUE
,11547,260 ,190 ,60 ,20 ,30 ,50 ,TRUE
,11548,260 ,190 ,70 ,0 ,29 ,39 ,TRUE
,11549,260 ,190 ,70 ,5 ,30 ,37 ,TRUE
,11550,260 ,190 ,70 ,10 ,29 ,39 ,TRUE
,11551,260 ,190 ,70 ,15 ,30 ,45 ,TRUE
,11552,260 ,190 ,70 ,20 ,30 ,48 ,TRUE
,11553,260 ,190 ,80 ,0 ,30 ,39 ,TRUE
,11554,260 ,190 ,80 ,5 ,30 ,41 ,TRUE
,11555,260 ,190 ,80 ,10 ,31 ,45 ,TRUE
,11556,260 ,190 ,80 ,15 ,32 ,47 ,TRUE
,11557,260 ,190 ,80 ,20 ,31 ,39 ,TRUE
,11558,260 ,190 ,90 ,0 ,32 ,44 ,TRUE
,11559,260 ,190 ,90 ,5 ,32 ,45 ,TRUE
,11560,260 ,190 ,90 ,10 ,31 ,46 ,TRUE
,11561,260 ,190 ,90 ,15 ,33 ,49 ,TRUE
,11562,260 ,190 ,90 ,20 ,33 ,48 ,TRUE
,11563,260 ,190 ,100 ,0 ,33 ,40 ,TRUE
,11564,260 ,190 ,100 ,5 ,33 ,52 ,TRUE
,11565,260 ,190 ,100 ,10 ,35 ,52 ,TRUE
,11566,260 ,190 ,100 ,15 ,35 ,49 ,TRUE
,11567,260 ,190 ,100 ,20 ,34 ,55 ,TRUE
,11568,260 ,200 ,60 ,0 ,29 ,42 ,TRUE
,11569,260 ,200 ,60 ,5 ,29 ,41 ,TRUE
,11570,260 ,200 ,60 ,10 ,30 ,39 ,TRUE
,11571,260 ,200 ,60 ,15 ,29 ,40 ,TRUE
,11572,260 ,200 ,60 ,20 ,30 ,50 ,TRUE
,11573,260 ,200 ,70 ,0 ,29 ,39 ,TRUE
,11574,260 ,200 ,70 ,5 ,30 ,37 ,TRUE
,11575,260 ,200 ,70 ,10 ,29 ,39 ,TRUE
,11576,260 ,200 ,70 ,15 ,30 ,45 ,TRUE
,11577,260 ,200 ,70 ,20 ,30 ,48 ,TRUE
,11578,260 ,200 ,80 ,0 ,30 ,39 ,TRUE
,11579,260 ,200 ,80 ,5 ,30 ,41 ,TRUE
,11580,260 ,200 ,80 ,10 ,31 ,45 ,TRUE
,11581,260 ,200 ,80 ,15 ,32 ,47 ,TRUE
,11582,260 ,200 ,80 ,20 ,31 ,39 ,TRUE
,11583,260 ,200 ,90 ,0 ,32 ,44 ,TRUE
,11584,260 ,200 ,90 ,5 ,32 ,45 ,TRUE
,11585,260 ,200 ,90 ,10 ,31 ,46 ,TRUE
,11586,260 ,200 ,90 ,15 ,33 ,49 ,TRUE
,11587,260 ,200 ,90 ,20 ,33 ,48 ,TRUE
,11588,260 ,200 ,100 ,0 ,33 ,40 ,TRUE
,11589,260 ,200 ,100 ,5 ,33 ,52 ,TRUE
,11590,260 ,200 ,100 ,10 ,35 ,52 ,TRUE
,11591,260 ,200 ,100 ,15 ,35 ,49 ,TRUE
,11592,260 ,200 ,100 ,20 ,34 ,55 ,TRUE
,11593,266 ,100 ,0 ,0 ,29 ,37 ,TRUE
,11594,266 ,100 ,0 ,5 ,29 ,41 ,TRUE
,11595,266 ,100 ,0 ,10 ,29 ,38 ,TRUE
,11596,266 ,100 ,0 ,15 ,31 ,43 ,TRUE
,11597,266 ,100 ,0 ,20 ,31 ,38 ,TRUE
,11598,266 ,100 ,11 ,0 ,29 ,37 ,TRUE
,11599,266 ,100 ,11 ,5 ,29 ,41 ,TRUE
,11600,266 ,100 ,11 ,10 ,29 ,38 ,TRUE
,11601,266 ,100 ,11 ,15 ,31 ,43 ,TRUE
,11602,266 ,100 ,11 ,20 ,31 ,38 ,TRUE
,11603,266 ,100 ,22 ,0 ,29 ,49 ,TRUE
,11604,266 ,100 ,22 ,5 ,30 ,40 ,TRUE
,11605,266 ,100 ,22 ,10 ,29 ,36 ,TRUE
,11606,266 ,100 ,22 ,15 ,30 ,40 ,TRUE
,11607,266 ,100 ,22 ,20 ,30 ,46 ,TRUE
,11608,266 ,100 ,33 ,0 ,29 ,36 ,TRUE
,11609,266 ,100 ,33 ,5 ,29 ,37 ,TRUE
,11610,266 ,100 ,33 ,10 ,28 ,41 ,TRUE
,11611,266 ,100 ,33 ,15 ,28 ,40 ,TRUE
,11612,266 ,100 ,33 ,20 ,28 ,37 ,TRUE
,11613,266 ,100 ,44 ,0 ,29 ,36 ,TRUE
,11614,266 ,100 ,44 ,5 ,29 ,35 ,TRUE
,11615,266 ,100 ,44 ,10 ,29 ,38 ,TRUE
,11616,266 ,100 ,44 ,15 ,29 ,39 ,TRUE
,11617,266 ,100 ,44 ,20 ,28 ,36 ,TRUE
,11618,266 ,100 ,55 ,0 ,29 ,44 ,TRUE
,11619,266 ,100 ,55 ,5 ,30 ,41 ,TRUE
,11620,266 ,100 ,55 ,10 ,29 ,40 ,TRUE
,11621,266 ,100 ,55 ,15 ,29 ,42 ,TRUE
,11622,266 ,100 ,55 ,20 ,29 ,37 ,TRUE
,11623,266 ,100 ,66 ,0 ,29 ,44 ,TRUE
,11624,266 ,100 ,66 ,5 ,29 ,37 ,TRUE
,11625,266 ,100 ,66 ,10 ,29 ,44 ,TRUE
,11626,266 ,100 ,66 ,15 ,29 ,48 ,TRUE
,11627,266 ,100 ,66 ,20 ,29 ,37 ,TRUE
,11628,266 ,100 ,77 ,0 ,29 ,36 ,TRUE
,11629,266 ,100 ,77 ,5 ,30 ,48 ,TRUE
,11630,266 ,100 ,77 ,10 ,30 ,40 ,TRUE
,11631,266 ,100 ,77 ,15 ,29 ,40 ,TRUE
,11632,266 ,100 ,77 ,20 ,30 ,37 ,TRUE
,11633,266 ,100 ,88 ,0 ,34 ,55 ,TRUE
,11634,266 ,100 ,88 ,5 ,32 ,47 ,TRUE
,11635,266 ,100 ,88 ,10 ,32 ,41 ,TRUE
,11636,266 ,100 ,88 ,15 ,32 ,44 ,TRUE
,11637,266 ,100 ,88 ,20 ,33 ,48 ,TRUE
,11638,266 ,100 ,100 ,0 ,33 ,40 ,TRUE
,11639,266 ,100 ,100 ,5 ,33 ,52 ,TRUE
